relative_path,source_seconds,separator_start,separator_end,output_seconds_target,source_bytes,output_bytes,status
r/roman.mp3,2.460000,0.608254,1.740952,0.708254,10048,3257,silence_separator
r/romance.mp3,2.820000,0.800499,1.938776,0.900499,11511,3988,silence_separator
r/romantic.mp3,3.080000,0.892744,2.060590,0.992744,12556,4302,silence_separator
r/roof.mp3,2.430000,0.599048,1.740680,0.699048,9943,3152,silence_separator
r/room.mp3,2.320000,0.565261,1.675737,0.665261,9526,3047,silence_separator
r/root.mp3,2.380000,0.587800,1.703129,0.687800,9735,3152,silence_separator
r/rope.mp3,2.250000,0.507937,1.645215,0.607937,9212,2838,silence_separator
r/rose.mp3,2.400000,0.608617,1.696236,0.708617,9839,3256,silence_separator
r/rot.mp3,2.430000,0.609569,1.731927,0.709569,9943,3256,silence_separator
r/rotary.mp3,2.640000,0.690340,1.842630,0.790340,10780,3570,silence_separator
r/rotate.mp3,2.820000,0.782676,1.915782,0.882676,11511,3884,silence_separator
r/rotation.mp3,3.030000,0.895782,2.019048,0.995782,12347,4406,silence_separator
r/rotten.mp3,2.380000,0.561497,1.698730,0.661497,9735,3048,silence_separator
r/rough.mp3,2.400000,0.578685,1.723583,0.678685,9839,3048,silence_separator
r/roughly.mp3,2.610000,0.672018,1.841043,0.772018,10675,3466,silence_separator
r/round.mp3,2.300000,0.543946,1.677324,0.643946,9421,2943,silence_separator
r/rouse.mp3,2.430000,0.616145,1.710703,0.716145,9943,3256,silence_separator
r/route.mp3,2.380000,0.567846,1.694785,0.667846,9735,3048,silence_separator
r/routine.mp3,2.740000,0.767528,1.881406,0.867528,11197,3883,silence_separator
r/row.mp3,2.300000,0.529569,1.666168,0.629569,9422,2943,silence_separator
r/royal.mp3,2.480000,0.600272,1.776100,0.700272,10153,3152,silence_separator
r/royalty.mp3,2.900000,0.805488,1.979229,0.905488,11825,3988,silence_separator
r/rub.mp3,2.170000,0.472472,1.591066,0.572472,8899,2630,silence_separator
r/rubber.mp3,2.380000,0.546168,1.715283,0.646168,9735,2943,silence_separator
r/rubbish.mp3,2.610000,0.688753,1.817052,0.788753,10675,3570,silence_separator
r/rude.mp3,2.320000,0.550567,1.684671,0.650567,9526,2943,silence_separator
r/rug.mp3,2.320000,0.542902,1.685488,0.642902,9526,2943,silence_separator
r/ruin.mp3,2.400000,0.580000,1.708299,0.680000,9839,3048,silence_separator
r/rule.mp3,2.320000,0.526032,1.680680,0.626032,9526,2839,silence_separator
r/ruler.mp3,2.480000,0.620998,1.773968,0.720998,10152,3256,silence_separator
r/rumour.mp3,2.460000,0.610295,1.762948,0.710295,10048,3256,silence_separator
r/run.mp3,2.300000,0.526984,1.649751,0.626984,9422,2839,silence_separator
r/runner.mp3,2.320000,0.528753,1.694512,0.628753,9526,2839,silence_separator
r/rupture.mp3,2.690000,0.717188,1.879002,0.817188,10988,3674,silence_separator
r/rural.mp3,2.350000,0.557823,1.713696,0.657823,9630,3047,silence_separator
r/rush.mp3,2.350000,0.565760,1.681406,0.665760,9631,3048,silence_separator
r/russian.mp3,2.610000,0.688254,1.818141,0.788254,10675,3570,silence_separator
r/rust.mp3,2.380000,0.587574,1.717868,0.687574,9735,3152,silence_separator
r/rusty.mp3,2.660000,0.694966,1.859728,0.794966,10884,3570,silence_separator
s/sack.mp3,2.530000,0.639637,1.793696,0.739637,10361,3361,silence_separator
s/sacred.mp3,2.640000,0.695918,1.845079,0.795918,10780,3570,silence_separator
s/sacrifice.mp3,3.400000,1.075057,2.221905,1.175057,13810,5032,silence_separator
s/sad.mp3,2.480000,0.635238,1.749433,0.735238,10152,3361,silence_separator
s/saddle.mp3,2.590000,0.662857,1.827256,0.762857,10571,3466,silence_separator
s/sadly.mp3,2.800000,0.782313,1.925986,0.882313,11406,3883,silence_separator
s/sadness.mp3,2.950000,0.863764,2.005261,0.963764,12033,4197,silence_separator
s/safe.mp3,2.530000,0.654059,1.785034,0.754059,10361,3361,silence_separator
s/safeguard.mp3,2.870000,0.814467,1.965669,0.914467,11720,3988,silence_separator
s/safely.mp3,2.850000,0.810612,1.963991,0.910612,11615,3988,silence_separator
s/safety.mp3,2.740000,0.742676,1.902766,0.842676,11198,3779,silence_separator
s/sail.mp3,2.510000,0.643719,1.788027,0.743719,10257,3361,silence_separator
s/sailor.mp3,2.660000,0.691429,1.862358,0.791429,10884,3570,silence_separator
s/saint.mp3,2.430000,0.607347,1.731701,0.707347,9943,3152,silence_separator
s/sake.mp3,2.690000,0.733379,1.863129,0.833379,10989,3675,silence_separator
s/salad.mp3,2.560000,0.648118,1.814240,0.748118,10466,3361,silence_separator
s/salary.mp3,2.850000,0.800181,1.947483,0.900181,11615,3988,silence_separator
s/sale.mp3,2.510000,0.643719,1.788027,0.743719,10257,3361,silence_separator
s/salesman.mp3,2.950000,0.848163,2.007211,0.948163,12034,4197,silence_separator
s/salt.mp3,2.560000,0.656553,1.794104,0.756553,10466,3361,silence_separator
s/salute.mp3,2.740000,0.771701,1.892789,0.871701,11197,3883,silence_separator
s/same.mp3,2.430000,0.600408,1.723900,0.700408,9943,3152,silence_separator
s/sample.mp3,2.660000,0.701497,1.875873,0.801497,10884,3570,silence_separator
s/sanction.mp3,2.850000,0.811383,1.936463,0.911383,11615,3988,silence_separator
s/sand.mp3,2.510000,0.631429,1.769070,0.731429,10257,3256,silence_separator
s/sandwich.mp3,3.080000,0.923628,2.047937,1.023628,12556,4510,silence_separator
s/sandy.mp3,2.720000,0.734875,1.890249,0.834875,11093,3674,silence_separator
s/satellite.mp3,3.080000,0.925760,2.062358,1.025760,12556,4510,silence_separator
s/satisfaction.mp3,3.600000,1.189116,2.314694,1.289116,14646,5555,silence_separator
s/satisfactory.mp3,3.630000,1.199365,2.348209,1.299365,14750,5555,silence_separator
s/satisfy.mp3,3.160000,0.981406,2.096417,1.081406,12869,4719,silence_separator
s/saturate.mp3,3.060000,0.913243,2.053379,1.013243,12451,4406,silence_separator
s/saturday.mp3,2.980000,0.862540,2.008345,0.962540,12138,4197,silence_separator
s/sauce.mp3,2.660000,0.713379,1.844172,0.813379,10884,3674,silence_separator
s/saucer.mp3,2.740000,0.732018,1.891791,0.832018,11198,3675,silence_separator
s/sausage.mp3,3.000000,0.897823,2.026803,0.997823,12242,4406,silence_separator
s/savage.mp3,2.900000,0.835193,1.962404,0.935193,11824,4092,silence_separator
s/save.mp3,2.380000,0.594694,1.673243,0.694694,9735,3152,silence_separator
s/saving.mp3,2.660000,0.698821,1.848299,0.798821,10884,3570,silence_separator
s/saw.mp3,2.270000,0.541451,1.637868,0.641451,9317,2943,silence_separator
s/say.mp3,2.380000,0.583265,1.709977,0.683265,9735,3152,silence_separator
s/scale.mp3,2.530000,0.642948,1.791746,0.742948,10361,3361,silence_separator
s/scan.mp3,2.590000,0.676327,1.790295,0.776327,10570,3465,silence_separator
s/scandal.mp3,2.850000,0.792200,1.960907,0.892200,11615,3988,silence_separator
s/scar.mp3,2.510000,0.640181,1.766304,0.740181,10257,3361,silence_separator
s/scarce.mp3,2.820000,0.797687,1.929887,0.897687,11511,3988,silence_separator
s/scarcely.mp3,3.060000,0.900499,2.062902,1.000499,12451,4406,silence_separator
s/scare.mp3,2.560000,0.653379,1.797914,0.753379,10466,3361,silence_separator
s/scared.mp3,2.530000,0.667211,1.786440,0.767211,10361,3465,silence_separator
s/scarf.mp3,2.660000,0.714195,1.844127,0.814195,10884,3674,silence_separator
s/scatter.mp3,2.660000,0.704308,1.860045,0.804308,10884,3570,silence_separator
s/scene.mp3,2.480000,0.638095,1.739501,0.738095,10152,3361,silence_separator
s/scenery.mp3,2.820000,0.781814,1.940590,0.881814,11511,3884,silence_separator
s/scent.mp3,2.430000,0.608299,1.714966,0.708299,9943,3256,silence_separator
s/sceptical.mp3,3.060000,0.899093,2.065397,0.999093,12451,4406,silence_separator
s/schedule.mp3,2.770000,0.760816,1.920136,0.860816,11302,3779,silence_separator
s/scheme.mp3,2.560000,0.667664,1.777506,0.767664,10466,3465,silence_separator
s/scholar.mp3,2.740000,0.744989,1.903810,0.844989,11197,3779,silence_separator
s/scholarship.mp3,3.210000,1.000227,2.136871,1.100227,13078,4823,silence_separator
s/school.mp3,2.610000,0.682676,1.845488,0.782676,10675,3465,silence_separator
s/science.mp3,2.820000,0.781995,1.935873,0.881995,11511,3884,silence_separator
s/scientific.mp3,3.420000,1.086304,2.226893,1.186304,13915,5137,silence_separator
s/scientist.mp3,3.270000,1.019501,2.159683,1.119501,13288,4824,silence_separator
s/scissors.mp3,2.900000,0.828889,1.960000,0.928889,11825,4093,silence_separator
s/scold.mp3,2.530000,0.640454,1.798685,0.740454,10361,3361,silence_separator
s/scope.mp3,2.380000,0.581406,1.704218,0.681406,9735,3152,silence_separator
s/score.mp3,2.560000,0.670295,1.791791,0.770295,10466,3465,silence_separator
s/scorn.mp3,2.610000,0.712608,1.802540,0.812608,10675,3674,silence_separator
s/scout.mp3,2.660000,0.730567,1.844490,0.830567,10884,3674,silence_separator
s/scrap.mp3,2.560000,0.663220,1.795601,0.763220,10466,3465,silence_separator
s/scrape.mp3,2.510000,0.642177,1.760952,0.742177,10257,3361,silence_separator
s/scratch.mp3,2.950000,0.855873,1.990068,0.955873,12033,4197,silence_separator
s/scream.mp3,2.610000,0.708345,1.801542,0.808345,10675,3570,silence_separator
s/screen.mp3,2.590000,0.690748,1.788209,0.790748,10570,3570,silence_separator
s/screw.mp3,2.720000,0.738231,1.873560,0.838231,11093,3779,silence_separator
s/script.mp3,2.530000,0.660499,1.779410,0.760499,10361,3465,silence_separator
s/scrutiny.mp3,2.770000,0.761769,1.904399,0.861769,11302,3779,silence_separator
s/sculpture.mp3,2.930000,0.833878,1.980091,0.933878,11929,4092,silence_separator
s/sea.mp3,2.320000,0.549070,1.680816,0.649070,9526,2943,silence_separator
s/seal.mp3,2.480000,0.608435,1.778277,0.708435,10152,3256,silence_separator
s/seam.mp3,2.430000,0.614830,1.728526,0.714830,9943,3256,silence_separator
s/seaman.mp3,2.610000,0.692200,1.819955,0.792200,10675,3570,silence_separator
s/seaport.mp3,2.930000,0.840136,1.978639,0.940136,11929,4093,silence_separator
s/search.mp3,2.560000,0.660816,1.786848,0.760816,10466,3465,silence_separator
s/season.mp3,2.690000,0.720907,1.852834,0.820907,10989,3675,silence_separator
s/seat.mp3,2.480000,0.625533,1.751565,0.725533,10152,3256,silence_separator
s/second.mp3,2.690000,0.733107,1.876281,0.833107,10988,3674,silence_separator
s/secondary.mp3,3.190000,0.962177,2.115556,1.062177,12974,4615,silence_separator
s/secondly.mp3,3.000000,0.883447,2.036508,0.983447,12242,4301,silence_separator
s/secret.mp3,2.740000,0.752653,1.880726,0.852653,11198,3779,silence_separator
s/secretary.mp3,3.240000,1.005624,2.155329,1.105624,13183,4823,silence_separator
s/section.mp3,2.870000,0.823900,1.952653,0.923900,11720,4092,silence_separator
s/sector.mp3,2.720000,0.738141,1.890975,0.838141,11093,3779,silence_separator
s/secure.mp3,2.850000,0.810476,1.952381,0.910476,11615,3988,silence_separator
s/security.mp3,3.080000,0.922721,2.066304,1.022721,12556,4510,silence_separator
s/see.mp3,2.320000,0.549070,1.680816,0.649070,9526,2943,silence_separator
s/seed.mp3,2.380000,0.580771,1.706984,0.680771,9735,3047,silence_separator
s/seek.mp3,2.510000,0.627438,1.769252,0.727438,10257,3257,silence_separator
s/seem.mp3,2.430000,0.614830,1.728526,0.714830,9943,3256,silence_separator
s/seemingly.mp3,3.060000,0.886667,2.042177,0.986667,12452,4302,silence_separator
s/segment.mp3,2.900000,0.827574,1.963991,0.927574,11824,4092,silence_separator
s/segregate.mp3,3.190000,0.975147,2.111973,1.075147,12974,4719,silence_separator
s/seize.mp3,2.560000,0.664626,1.776735,0.764626,10466,3465,silence_separator
s/seldom.mp3,2.720000,0.747166,1.873741,0.847166,11093,3779,silence_separator
s/select.mp3,2.820000,0.799456,1.938050,0.899456,11511,3988,silence_separator
s/selection.mp3,3.160000,0.975057,2.096417,1.075057,12869,4719,silence_separator
s/self.mp3,2.590000,0.672245,1.817370,0.772245,10570,3465,silence_separator
s/selfish.mp3,2.980000,0.885125,2.009705,0.985125,12138,4301,silence_separator
s/sell.mp3,2.430000,0.597460,1.742812,0.697460,9943,3152,silence_separator
s/seller.mp3,2.560000,0.655147,1.822948,0.755147,10466,3361,silence_separator
s/semester.mp3,3.130000,0.937415,2.093651,1.037415,12765,4511,silence_separator
s/semiconductor.mp3,3.660000,1.205125,2.364490,1.305125,14855,5555,silence_separator
s/seminar.mp3,2.930000,0.834603,1.980998,0.934603,11929,4092,silence_separator
s/senate.mp3,2.640000,0.701134,1.830612,0.801134,10780,3570,silence_separator
s/senator.mp3,2.770000,0.768299,1.923039,0.868299,11302,3883,silence_separator
s/send.mp3,2.430000,0.600000,1.739320,0.700000,9943,3152,silence_separator
s/senior.mp3,2.660000,0.697868,1.853424,0.797868,10884,3570,silence_separator
s/sensation.mp3,3.210000,1.009161,2.126349,1.109161,13078,4823,silence_separator
s/sense.mp3,2.610000,0.690930,1.821859,0.790930,10675,3570,silence_separator
s/sensible.mp3,2.930000,0.831293,1.995465,0.931293,11929,4092,silence_separator
s/sensitive.mp3,3.080000,0.939773,2.051973,1.039773,12556,4510,silence_separator
s/sentence.mp3,3.030000,0.885442,2.037642,0.985442,12347,4301,silence_separator
s/sentiment.mp3,3.030000,0.914603,2.037324,1.014603,12347,4406,silence_separator
s/separate.mp3,2.770000,0.782857,1.906168,0.882857,11302,3883,silence_separator
s/separately.mp3,3.060000,0.901497,2.053923,1.001497,12451,4406,silence_separator
s/separation.mp3,3.290000,1.022857,2.157460,1.122857,13392,4824,silence_separator
s/september.mp3,3.000000,0.880408,2.035737,0.980408,12242,4301,silence_separator
s/sequence.mp3,3.060000,0.896281,2.050204,0.996281,12452,4406,silence_separator
s/series.mp3,2.820000,0.788073,1.929660,0.888073,11511,3884,silence_separator
s/serious.mp3,3.030000,0.889025,2.035057,0.989025,12347,4302,silence_separator
s/seriously.mp3,3.340000,1.040408,2.202313,1.140408,13601,4928,silence_separator
s/servant.mp3,2.850000,0.814603,1.932789,0.914603,11615,3988,silence_separator
s/serve.mp3,2.430000,0.590612,1.705351,0.690612,9944,3152,silence_separator
s/service.mp3,2.800000,0.772018,1.913605,0.872018,11407,3884,silence_separator
s/session.mp3,2.740000,0.759002,1.888481,0.859002,11198,3779,silence_separator
s/set.mp3,2.530000,0.651973,1.775238,0.751973,10361,3361,silence_separator
s/setting.mp3,2.560000,0.659138,1.796689,0.759138,10466,3361,silence_separator
s/settle.mp3,2.530000,0.617007,1.800317,0.717007,10362,3257,silence_separator
s/settlement.mp3,3.030000,0.909297,2.039955,1.009297,12347,4406,silence_separator
s/seven.mp3,2.610000,0.692426,1.834014,0.792426,10675,3570,silence_separator
s/seventeen.mp3,3.160000,0.983356,2.097324,1.083356,12869,4719,silence_separator
s/seventh.mp3,2.660000,0.700771,1.866939,0.800771,10884,3570,silence_separator
s/seventy.mp3,2.870000,0.812336,1.963311,0.912336,11720,3988,silence_separator
s/several.mp3,2.660000,0.708481,1.882041,0.808481,10884,3570,silence_separator
s/severe.mp3,2.690000,0.715964,1.877370,0.815964,10989,3675,silence_separator
s/severely.mp3,3.030000,0.893515,2.054921,0.993515,12347,4301,silence_separator
s/sew.mp3,2.530000,0.644807,1.790794,0.744807,10361,3361,silence_separator
s/sex.mp3,2.690000,0.734195,1.875510,0.834195,10988,3674,silence_separator
s/sexual.mp3,2.950000,0.850703,2.010975,0.950703,12033,4197,silence_separator
s/shabby.mp3,2.590000,0.675646,1.836372,0.775646,10570,3465,silence_separator
s/shade.mp3,2.430000,0.608707,1.722313,0.708707,9943,3256,silence_separator
s/shadow.mp3,2.610000,0.679320,1.836100,0.779320,10675,3465,silence_separator
s/shady.mp3,2.510000,0.631837,1.788662,0.731837,10257,3256,silence_separator
s/shaft.mp3,2.530000,0.664671,1.783401,0.764671,10361,3465,silence_separator
s/shake.mp3,2.510000,0.641542,1.771565,0.741542,10257,3361,silence_separator
s/shall.mp3,2.430000,0.593832,1.746576,0.693832,9943,3152,silence_separator
s/shallow.mp3,2.660000,0.714195,1.860408,0.814195,10884,3674,silence_separator
s/shame.mp3,2.380000,0.584082,1.690884,0.684082,9735,3152,silence_separator
s/shampoo.mp3,2.800000,0.784082,1.914422,0.884082,11406,3883,silence_separator
s/shape.mp3,2.300000,0.537596,1.661088,0.637596,9421,2943,silence_separator
s/share.mp3,2.430000,0.604853,1.748209,0.704853,9943,3152,silence_separator
s/sharp.mp3,2.430000,0.601633,1.732200,0.701633,9943,3152,silence_separator
s/sharpen.mp3,2.690000,0.733515,1.861179,0.833515,10988,3674,silence_separator
s/sharply.mp3,2.850000,0.788254,1.963764,0.888254,11615,3883,silence_separator
s/shatter.mp3,2.590000,0.664490,1.818730,0.764490,10570,3465,silence_separator
s/shave.mp3,2.380000,0.604717,1.678141,0.704717,9735,3152,silence_separator
s/she.mp3,2.380000,0.568980,1.697188,0.668980,9735,3047,silence_separator
s/shear.mp3,2.430000,0.600272,1.747891,0.700272,9943,3152,silence_separator
s/shed.mp3,2.400000,0.596327,1.707392,0.696327,9839,3152,silence_separator
s/sheep.mp3,2.250000,0.521859,1.643447,0.621859,9212,2838,silence_separator
s/sheer.mp3,2.430000,0.600272,1.747891,0.700272,9943,3152,silence_separator
s/sheet.mp3,2.480000,0.631746,1.764263,0.731746,10152,3256,silence_separator
s/shelf.mp3,2.510000,0.634286,1.775238,0.734286,10257,3361,silence_separator
s/shell.mp3,2.400000,0.573515,1.729751,0.673515,9839,3047,silence_separator
s/shelter.mp3,2.720000,0.728254,1.893560,0.828254,11093,3674,silence_separator
s/shepherd.mp3,2.530000,0.652018,1.788617,0.752018,10361,3361,silence_separator
s/shield.mp3,2.460000,0.623311,1.761406,0.723311,10048,3256,silence_separator
s/shift.mp3,2.430000,0.598912,1.729751,0.698912,9943,3152,silence_separator
s/shilling.mp3,2.640000,0.701134,1.850884,0.801134,10779,3570,silence_separator
s/shine.mp3,2.460000,0.629297,1.735782,0.729297,10048,3256,silence_separator
s/ship.mp3,2.320000,0.547846,1.686531,0.647846,9526,2943,silence_separator
s/shipment.mp3,2.740000,0.758685,1.891882,0.858685,11197,3779,silence_separator
s/shirt.mp3,2.460000,0.624943,1.740317,0.724943,10048,3256,silence_separator
s/shiver.mp3,2.530000,0.645442,1.802041,0.745442,10361,3361,silence_separator
s/shock.mp3,2.530000,0.644580,1.786803,0.744580,10361,3361,silence_separator
s/shoe.mp3,2.480000,0.633243,1.762993,0.733243,10152,3256,silence_separator
s/shoot.mp3,2.480000,0.635420,1.759184,0.735420,10152,3361,silence_separator
s/shop.mp3,2.270000,0.531066,1.643447,0.631066,9317,2943,silence_separator
s/shopkeeper.mp3,3.110000,0.925941,2.093469,1.025941,12660,4510,silence_separator
s/shopping.mp3,2.640000,0.717687,1.845941,0.817687,10779,3674,silence_separator
s/shore.mp3,2.460000,0.616508,1.749660,0.716508,10048,3256,silence_separator
s/short.mp3,2.560000,0.659773,1.776599,0.759773,10466,3466,silence_separator
s/shortage.mp3,2.900000,0.842132,1.969388,0.942132,11824,4092,silence_separator
s/shortcoming.mp3,3.130000,0.956553,2.090839,1.056553,12765,4615,silence_separator
s/shortly.mp3,2.870000,0.810431,1.971655,0.910431,11720,3988,silence_separator
s/shot.mp3,2.480000,0.639365,1.750249,0.739365,10152,3361,silence_separator
s/should.mp3,2.400000,0.593152,1.713923,0.693152,9839,3152,silence_separator
s/shoulder.mp3,2.640000,0.702993,1.865079,0.802993,10779,3570,silence_separator
s/shout.mp3,2.430000,0.615147,1.721859,0.715147,9943,3256,silence_separator
s/show.mp3,2.460000,0.606259,1.748707,0.706259,10048,3152,silence_separator
s/shower.mp3,2.480000,0.620363,1.771701,0.720363,10152,3256,silence_separator
s/shrewd.mp3,2.560000,0.678730,1.807483,0.778730,10466,3465,silence_separator
s/shriek.mp3,2.590000,0.666485,1.819229,0.766485,10570,3465,silence_separator
s/shrink.mp3,2.590000,0.676553,1.818322,0.776553,10570,3465,silence_separator
s/shrug.mp3,2.530000,0.623537,1.787483,0.723537,10362,3257,silence_separator
s/shut.mp3,2.480000,0.634195,1.757234,0.734195,10152,3361,silence_separator
s/shutter.mp3,2.460000,0.600181,1.759728,0.700181,10048,3152,silence_separator
s/shuttle.mp3,2.530000,0.634512,1.807302,0.734512,10361,3361,silence_separator
s/shy.mp3,2.400000,0.593197,1.706984,0.693197,9839,3152,silence_separator
s/sick.mp3,2.510000,0.617234,1.764853,0.717234,10257,3257,silence_separator
s/sickness.mp3,3.000000,0.881224,2.025306,0.981224,12242,4301,silence_separator
s/side.mp3,2.530000,0.652472,1.783719,0.752472,10361,3361,silence_separator
s/sideways.mp3,3.210000,0.992562,2.127438,1.092562,13078,4719,silence_separator
s/sigh.mp3,2.430000,0.605669,1.729116,0.705669,9943,3152,silence_separator
s/sight.mp3,2.560000,0.665079,1.799592,0.765079,10466,3465,silence_separator
s/sightseeing.mp3,3.060000,0.914966,2.059592,1.014966,12451,4406,silence_separator
s/sign.mp3,2.510000,0.644218,1.770703,0.744218,10257,3361,silence_separator
s/signal.mp3,2.660000,0.701043,1.861678,0.801043,10884,3570,silence_separator
s/signature.mp3,3.000000,0.882449,2.036327,0.982449,12242,4301,silence_separator
s/significance.mp3,3.580000,1.176644,2.320408,1.276644,14541,5450,silence_separator
s/significant.mp3,3.450000,1.112880,2.248889,1.212880,14019,5241,silence_separator
s/signify.mp3,3.110000,0.954240,2.066667,1.054240,12660,4615,silence_separator
s/silence.mp3,2.980000,0.859138,2.005760,0.959138,12138,4197,silence_separator
s/silent.mp3,2.800000,0.775374,1.917234,0.875374,11407,3884,silence_separator
s/silicon.mp3,2.930000,0.851156,1.984036,0.951156,11929,4197,silence_separator
s/silk.mp3,2.510000,0.631973,1.782086,0.731973,10257,3256,silence_separator
s/silly.mp3,2.530000,0.631474,1.798866,0.731474,10362,3257,silence_separator
s/silver.mp3,2.660000,0.702676,1.862313,0.802676,10884,3570,silence_separator
s/similar.mp3,2.820000,0.767166,1.932562,0.867166,11511,3884,silence_separator
s/similarity.mp3,3.370000,1.056327,2.214603,1.156327,13705,5032,silence_separator
s/similarly.mp3,3.210000,0.982494,2.148753,1.082494,13078,4719,silence_separator
s/simple.mp3,2.610000,0.667800,1.852426,0.767800,10675,3465,silence_separator
s/simplicity.mp3,3.210000,0.991429,2.146621,1.091429,13078,4719,silence_separator
s/simplify.mp3,3.160000,0.978594,2.094830,1.078594,12869,4719,silence_separator
s/simply.mp3,2.740000,0.741315,1.909705,0.841315,11197,3779,silence_separator
s/simulate.mp3,3.130000,0.949206,2.081814,1.049206,12765,4615,silence_separator
s/simultaneous.mp3,3.740000,1.237098,2.394195,1.337098,15168,5764,silence_separator
s/sin.mp3,2.400000,0.598050,1.712290,0.698050,9839,3152,silence_separator
s/since.mp3,2.610000,0.698095,1.833469,0.798095,10675,3570,silence_separator
s/sincere.mp3,2.950000,0.841451,1.988617,0.941451,12034,4093,silence_separator
s/sing.mp3,2.430000,0.601859,1.722494,0.701859,9944,3152,silence_separator
s/singer.mp3,2.560000,0.649887,1.805215,0.749887,10466,3361,silence_separator
s/single.mp3,2.690000,0.694694,1.877959,0.794694,10989,3570,silence_separator
s/singular.mp3,2.950000,0.836054,2.001361,0.936054,12034,4093,silence_separator
s/sink.mp3,2.510000,0.627664,1.771927,0.727664,10257,3257,silence_separator
s/sir.mp3,2.270000,0.517324,1.650975,0.617324,9317,2839,silence_separator
s/sister.mp3,2.770000,0.764444,1.927982,0.864444,11302,3883,silence_separator
s/sit.mp3,2.510000,0.640317,1.763220,0.740317,10257,3361,silence_separator
s/site.mp3,2.560000,0.665079,1.799592,0.765079,10466,3465,silence_separator
s/situated.mp3,2.930000,0.862540,1.982086,0.962540,11929,4197,silence_separator
s/situation.mp3,3.320000,1.050295,2.171610,1.150295,13497,4928,silence_separator
s/six.mp3,2.640000,0.707710,1.852245,0.807710,10779,3570,silence_separator
s/sixteen.mp3,3.060000,0.914966,2.032245,1.014966,12452,4406,silence_separator
s/sixth.mp3,2.610000,0.680771,1.834694,0.780771,10675,3465,silence_separator
s/sixty.mp3,2.850000,0.794376,1.952834,0.894376,11615,3988,silence_separator
s/size.mp3,2.800000,0.789932,1.908617,0.889932,11406,3883,silence_separator
s/skate.mp3,2.610000,0.699546,1.824580,0.799546,10675,3570,silence_separator
s/skeleton.mp3,3.060000,0.923492,2.053379,1.023492,12451,4510,silence_separator
s/skeptical.mp3,3.060000,0.899093,2.065397,0.999093,12451,4406,silence_separator
s/sketch.mp3,2.820000,0.798231,1.933560,0.898231,11511,3988,silence_separator
s/ski.mp3,2.480000,0.626122,1.749433,0.726122,10152,3256,silence_separator
s/skill.mp3,2.480000,0.611429,1.761905,0.711429,10152,3256,silence_separator
s/skilled.mp3,2.480000,0.619229,1.767574,0.719229,10152,3256,silence_separator
s/skillful.mp3,2.900000,0.818186,1.993288,0.918186,11824,4092,silence_separator
s/skim.mp3,2.400000,0.590930,1.703764,0.690930,9839,3152,silence_separator
s/skin.mp3,2.480000,0.641633,1.746213,0.741633,10152,3361,silence_separator
s/skip.mp3,2.380000,0.572653,1.698821,0.672653,9735,3047,silence_separator
s/skirt.mp3,2.530000,0.658957,1.777551,0.758957,10361,3361,silence_separator
s/sky.mp3,2.510000,0.654331,1.762268,0.754331,10257,3361,silence_separator
s/slack.mp3,2.690000,0.694875,1.877188,0.794875,10989,3570,silence_separator
s/slam.mp3,2.720000,0.741315,1.878866,0.841315,11093,3779,silence_separator
s/slap.mp3,2.560000,0.643129,1.805442,0.743129,10466,3361,silence_separator
s/slaughter.mp3,2.720000,0.717007,1.897279,0.817007,11093,3675,silence_separator
s/slave.mp3,2.610000,0.704082,1.815782,0.804082,10675,3570,silence_separator
s/slavery.mp3,2.930000,0.837415,1.991156,0.937415,11929,4093,silence_separator
s/sleep.mp3,2.460000,0.604399,1.747120,0.704399,10048,3152,silence_separator
s/sleepy.mp3,2.720000,0.738458,1.877007,0.838458,11093,3779,silence_separator
s/sleeve.mp3,2.590000,0.698367,1.802404,0.798367,10570,3570,silence_separator
s/slender.mp3,2.800000,0.765442,1.934603,0.865442,11407,3884,silence_separator
s/slice.mp3,2.770000,0.749705,1.904671,0.849705,11302,3779,silence_separator
s/slide.mp3,2.720000,0.735283,1.882721,0.835283,11093,3674,silence_separator
s/slight.mp3,2.660000,0.698594,1.846803,0.798594,10884,3570,silence_separator
s/slightly.mp3,2.900000,0.816190,1.983492,0.916190,11825,3988,silence_separator
s/slim.mp3,2.610000,0.698413,1.834014,0.798413,10675,3570,silence_separator
s/slip.mp3,2.480000,0.631111,1.765805,0.731111,10152,3256,silence_separator
s/slipper.mp3,2.690000,0.730703,1.876553,0.830703,10988,3674,silence_separator
s/slippery.mp3,2.850000,0.805533,1.953832,0.905533,11615,3988,silence_separator
s/slit.mp3,2.510000,0.655828,1.771791,0.755828,10257,3361,silence_separator
s/slogan.mp3,2.770000,0.763311,1.909433,0.863311,11302,3779,silence_separator
s/slope.mp3,2.480000,0.629841,1.758050,0.729841,10152,3256,silence_separator
s/slot.mp3,2.610000,0.682902,1.813515,0.782902,10675,3466,silence_separator
s/slow.mp3,2.590000,0.676735,1.822948,0.776735,10570,3465,silence_separator
s/slowly.mp3,2.870000,0.797324,1.970204,0.897324,11720,3988,silence_separator
s/slum.mp3,2.640000,0.698912,1.848662,0.798912,10780,3570,silence_separator
s/sly.mp3,2.610000,0.704490,1.837596,0.804490,10675,3570,silence_separator
s/small.mp3,2.560000,0.661134,1.806531,0.761134,10466,3465,silence_separator
s/smart.mp3,2.610000,0.701179,1.811746,0.801179,10675,3570,silence_separator
